Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,TotalGoals,prob_H_norm,prob_D_norm,prob_A_norm
2023-09-23,2023-24,Barcelona,Celta,3,2,H,15,13,6,7,2,3,2,1,0,0,1.29,6.0,9.0,5,0.7361963190184049,0.15828220858895706,0.10552147239263804
2023-09-23,2023-24,Almeria,Valencia,2,2,D,17,7,10,5,8,3,4,2,0,0,3.0,3.6,2.3,4,0.31870669745958424,0.26558891454965355,0.4157043879907621
2023-09-24,2023-24,Sociedad,Getafe,4,3,H,10,10,6,7,2,1,3,2,0,0,1.53,3.8,7.0,7,0.6168258974121139,0.2483535850106669,0.1348205175772192
2023-09-24,2023-24,Vallecano,Villarreal,1,1,D,11,13,6,6,2,8,2,3,0,1,2.5,3.5,2.63,2,0.3752547900529964,0.2680391357521402,0.3567060741948635
2023-09-24,2023-24,Betis,Cadiz,1,1,D,21,5,7,1,11,8,2,3,0,0,1.8,3.5,4.5,2,0.5223880597014926,0.26865671641791045,0.208955223880597
2023-09-24,2023-24,Las Palmas,Granada,1,0,H,10,2,3,1,6,7,6,4,1,0,1.95,3.5,3.6,1,0.47646057855927393,0.2654566080544526,0.25808281338627337
2023-09-24,2023-24,Ath Madrid,Real Madrid,3,1,H,10,20,4,5,6,11,1,3,0,0,2.7,3.4,2.55,4,0.35051546391752575,0.27835051546391754,0.3711340206185567
2023-09-26,2023-24,Sevilla,Almeria,5,1,H,18,10,9,1,9,4,3,2,0,0,1.67,3.8,5.0,6,0.5638651471984806,0.24780389363722696,0.18833095916429252
2023-09-26,2023-24,Mallorca,Barcelona,2,2,D,10,10,5,4,7,2,4,1,1,0,7.5,4.2,1.5,4,0.12844036697247707,0.22935779816513763,0.6422018348623854
2023-09-27,2023-24,Valencia,Sociedad,0,1,A,9,2,2,1,0,2,4,7,1,0,2.63,3.1,2.8,1,0.3587221556391288,0.30433524817126084,0.33694259618961026
2023-09-27,2023-24,Cadiz,Vallecano,0,0,D,9,9,2,4,1,2,5,6,0,1,2.5,3.2,2.88,0,0.3774574049803408,0.2948885976408912,0.327653997378768
2023-09-27,2023-24,Ath Bilbao,Getafe,2,2,D,9,13,4,5,5,4,5,6,1,0,1.62,3.6,6.5,4,0.5885015844273427,0.26482571299230423,0.14667270258035311
2023-09-27,2023-24,Real Madrid,Las Palmas,2,0,H,21,16,9,2,7,2,0,1,0,0,1.2,7.0,11.0,2,0.7809330628803246,0.13387423935091278,0.08519269776876268
2023-09-27,2023-24,Villarreal,Girona,1,2,A,14,17,3,5,5,6,3,2,0,0,2.25,3.5,3.1,3,0.42217898832684825,0.2714007782101167,0.306420233463035
2023-09-28,2023-24,Celta,Alaves,1,1,D,8,21,0,11,2,8,5,3,1,0,1.7,3.6,5.25,2,0.556783031374282,0.2629253203711887,0.18029164825452937
2023-09-28,2023-24,Granada,Betis,1,1,D,19,13,7,3,5,7,2,1,0,0,3.0,3.3,2.38,2,0.31549771029163654,0.28681610026512416,0.39768618944323936
2023-09-28,2023-24,Osasuna,Ath Madrid,0,2,A,13,4,2,3,7,2,3,3,1,1,3.4,3.4,2.15,2,0.2792207792207792,0.2792207792207792,0.44155844155844154
2023-09-29,2023-24,Barcelona,Sevilla,1,0,H,18,12,5,3,13,3,2,3,0,0,1.36,5.25,8.0,1,0.6997667444185273,0.18127290903032325,0.11896034655114963
2023-09-30,2023-24,Sociedad,Ath Bilbao,3,0,H,8,18,5,3,5,7,2,2,0,0,2.2,3.2,3.5,3,0.4317656129529684,0.2968388589051658,0.27139552814186585
2023-09-30,2023-24,Getafe,Villarreal,0,0,D,22,3,9,0,6,4,2,4,0,1,2.9,3.1,2.6,0,0.3277755185034567,0.3066287108580724,0.36559577063847093
2023-09-30,2023-24,Vallecano,Mallorca,2,2,D,19,9,5,4,5,0,2,5,0,0,2.1,3.1,4.0,4,0.4540461369461735,0.3075796411570853,0.23837422189674112
2023-09-30,2023-24,Girona,Real Madrid,0,3,A,13,14,3,7,1,4,2,2,0,1,3.5,4.0,1.95,3,0.2724890829694323,0.23842794759825325,0.48908296943231444
2023-10-01,2023-24,Betis,Valencia,3,0,H,15,9,7,2,5,3,2,2,0,0,2.3,3.25,3.3,3,0.41585886002326483,0.29430011632415665,0.28984102365257847
2023-10-01,2023-24,Ath Madrid,Cadiz,3,2,H,18,8,9,4,5,3,1,3,0,0,1.33,5.0,10.0,5,0.7147962830593281,0.1901358112937813,0.09506790564689065
2023-10-01,2023-24,Almeria,Granada,3,3,D,17,19,5,4,1,5,2,1,0,0,1.95,3.6,3.75,6,0.4850444624090542,0.2627324171382377,0.25222312045270817
2023-10-01,2023-24,Alaves,Osasuna,0,2,A,17,10,3,3,4,2,2,3,1,0,2.75,3.0,2.8,2,0.3449691991786447,0.31622176591375767,0.3388090349075975
2023-10-02,2023-24,Las Palmas,Celta,2,1,H,16,11,5,3,4,5,2,1,0,0,2.5,3.2,3.0,3,0.38247011952191234,0.298804780876494,0.31872509960159356
2023-10-06,2023-24,Ath Bilbao,Almeria,3,0,H,23,4,9,1,6,2,2,0,0,0,1.36,5.0,8.0,3,0.6934812760055478,0.18862690707350901,0.11789181692094314
2023-10-07,2023-24,Cadiz,Girona,0,1,A,8,20,2,5,5,5,1,3,1,0,3.25,3.4,2.25,1,0.2940893801057184,0.2811148486304661,0.4247957712638154
2023-10-07,2023-24,Real Madrid,Osasuna,4,0,H,19,7,9,1,5,4,2,2,0,0,1.29,6.0,9.5,4,0.7403078121955972,0.1591661796220534,0.10052600818234952
2023-10-07,2023-24,Mallorca,Valencia,1,1,D,9,11,5,3,3,6,2,1,0,0,2.5,3.0,3.2,2,0.38247011952191234,0.31872509960159356,0.298804780876494
2023-10-07,2023-24,Sevilla,Vallecano,2,2,D,22,7,6,4,12,2,5,2,0,0,1.85,3.6,4.2,4,0.5116751269035532,0.2629441624365482,0.22538071065989848
2023-10-08,2023-24,Granada,Barcelona,2,2,D,7,22,2,10,1,11,4,1,0,0,6.5,5.25,1.4,4,0.1453287197231834,0.17993079584775085,0.6747404844290658
2023-10-08,2023-24,Villarreal,Las Palmas,1,2,A,9,8,4,5,7,2,4,4,0,0,1.6,4.0,5.75,3,0.5958549222797929,0.2383419689119171,0.16580310880829016
2023-10-08,2023-24,Ath Madrid,Sociedad,2,1,H,14,13,5,4,1,4,3,3,0,0,1.83,3.4,4.5,3,0.5141647343482205,0.27674160701683637,0.209093658634943
2023-10-08,2023-24,Alaves,Betis,1,1,D,15,6,5,2,5,3,3,3,0,1,2.8,3.25,2.6,2,0.3403141361256544,0.2931937172774869,0.3664921465968586
2023-10-08,2023-24,Celta,Getafe,2,2,D,26,3,11,2,13,1,1,8,0,1,2.05,3.1,4.2,4,0.46524924066464185,0.30766482043952115,0.22708593889583706
2023-10-20,2023-24,Osasuna,Granada,2,0,H,12,13,6,3,1,7,3,4,0,1,1.73,3.8,4.75,2,0.5496094879953717,0.25021695111368236,0.20017356089094587
2023-10-21,2023-24,Celta,Ath Madrid,0,3,A,16,12,3,7,7,5,3,2,1,0,3.5,3.5,2.1,3,0.27272727272727276,0.27272727272727276,0.4545454545454546
2023-10-21,2023-24,Sevilla,Real Madrid,1,1,D,17,14,7,5,4,6,5,2,0,0,4.2,3.6,1.85,2,0.2253807106598985,0.2629441624365483,0.5116751269035533
2023-10-21,2023-24,Sociedad,Mallorca,1,0,H,14,18,6,7,2,5,3,3,0,0,1.55,3.8,7.0,1,0.6137517305029996,0.2503461005999077,0.13590216889709275
2023-10-21,2023-24,Getafe,Betis,1,1,D,14,13,4,3,4,8,5,2,0,0,2.5,3.0,3.1,2,0.3788187372708758,0.3156822810590631,0.3054989816700611
2023-10-22,2023-24,Las Palmas,Vallecano,0,1,A,12,12,6,4,10,5,4,3,0,1,2.63,3.1,2.8,1,0.3587221556391288,0.30433524817126084,0.33694259618961026
2023-10-22,2023-24,Girona,Almeria,5,2,H,19,9,8,5,9,6,1,2,0,0,1.45,4.5,7.0,7,0.6538661131292164,0.21069019200830302,0.13544369486248053
2023-10-22,2023-24,Villarreal,Alaves,1,1,D,12,16,3,7,9,3,4,3,0,0,1.7,3.75,5.0,2,0.5576208178438662,0.2527881040892193,0.1895910780669145
2023-10-22,2023-24,Barcelona,Ath Bilbao,1,0,H,12,10,7,3,4,7,3,3,0,0,1.62,4.0,5.5,1,0.5883926183471516,0.23829901043059643,0.17330837122225196
2023-10-23,2023-24,Valencia,Cadiz,2,0,H,12,5,4,4,4,6,0,3,0,1,1.75,3.6,5.0,2,0.5446293494704992,0.264750378214826,0.19062027231467474
2023-10-27,2023-24,Girona,Celta,1,0,H,12,4,2,2,10,1,3,2,0,0,1.7,4.2,4.5,1,0.5609973285841497,0.2270703472840606,0.21193232413178986
2023-10-28,2023-24,Mallorca,Getafe,0,0,D,15,8,4,0,8,3,0,1,0,0,2.25,3.0,3.5,0,0.41791044776119407,0.3134328358208956,0.2686567164179105
2023-10-28,2023-24,Cadiz,Sevilla,2,2,D,10,20,5,10,2,4,6,4,0,0,3.3,3.25,2.25,4,0.2871870397643594,0.2916053019145803,0.4212076583210604
2023-10-28,2023-24,Almeria,Las Palmas,1,2,A,10,10,4,3,3,2,3,1,0,0,2.25,3.5,3.1,3,0.42217898832684825,0.2714007782101167,0.306420233463035
2023-10-28,2023-24,Barcelona,Real Madrid,1,2,A,15,13,3,4,6,3,2,1,0,0,2.55,3.6,2.6,3,0.3718712753277712,0.2634088200238379,0.3647199046483909
2023-10-29,2023-24,Ath Madrid,Alaves,2,1,H,11,8,7,1,4,4,3,2,0,0,1.4,4.75,8.5,3,0.6851930420025457,0.20195163343232925,0.11285532456512516
2023-10-29,2023-24,Ath Bilbao,Valencia,2,2,D,12,11,7,5,10,4,3,1,0,0,1.62,3.8,5.75,4,0.5854612684547574,0.24959138286755447,0.16494734867768818
2023-10-29,2023-24,Vallecano,Sociedad,2,2,D,16,15,7,3,4,5,3,2,0,0,3.1,3.2,2.38,4,0.3056915790318696,0.2961387171871237,0.3981697037810067
2023-10-29,2023-24,Betis,Osasuna,2,1,H,9,7,2,1,6,3,3,4,0,0,2.05,3.5,3.6,3,0.46400294605045106,0.27177315411526415,0.2642238998342846
2023-10-30,2023-24,Granada,Villarreal,2,3,A,18,6,8,5,4,1,0,4,0,0,3.1,3.5,2.25,5,0.306420233463035,0.2714007782101167,0.42217898832684825
2023-11-03,2023-24,Las Palmas,Ath Madrid,2,1,H,9,13,3,5,3,4,0,3,0,0,5.75,3.6,1.65,3,0.1644176873572763,0.26261158397342743,0.5729707286692962
2023-11-04,2023-24,Osasuna,Girona,2,4,A,15,11,3,4,2,7,5,3,0,0,2.9,3.4,2.4,6,0.32666132906325057,0.2786228983186549,0.39471577261809443
2023-11-04,2023-24,Betis,Mallorca,2,0,H,22,8,3,1,6,1,1,4,0,1,1.91,3.3,4.5,2,0.49919322307382,0.2889269866881807,0.21187979023799916
2023-11-04,2023-24,Celta,Sevilla,1,1,D,15,13,3,5,4,6,2,5,1,0,2.6,3.4,2.7,2,0.36661341853035134,0.28035143769968046,0.353035143769968
2023-11-04,2023-24,Sociedad,Barcelona,0,1,A,13,12,6,4,8,3,3,3,0,0,3.1,3.5,2.25,1,0.306420233463035,0.2714007782101167,0.42217898832684825
2023-11-05,2023-24,Alaves,Almeria,1,0,H,23,9,3,3,12,6,2,3,0,0,1.75,3.75,4.75,1,0.5449330783938815,0.25430210325047803,0.20076481835564056
2023-11-05,2023-24,Valencia,Granada,1,0,H,11,6,2,1,0,4,3,5,0,0,1.65,4.0,5.0,1,0.5738880918220947,0.23672883787661403,0.18938307030129126
2023-11-05,2023-24,Villarreal,Ath Bilbao,2,3,A,17,17,6,7,9,3,4,4,0,0,2.8,3.6,2.4,5,0.33962264150943394,0.2641509433962264,0.39622641509433965
2023-11-05,2023-24,Real Madrid,Vallecano,0,0,D,22,4,5,0,11,1,3,5,0,0,1.29,5.5,12.0,0,0.7451312447078747,0.1747671464860288,0.08010160880609654
2023-11-06,2023-24,Getafe,Cadiz,1,0,H,13,6,3,2,6,3,7,1,1,0,1.91,3.1,4.75,1,0.49548261184110903,0.3052812221343607,0.19923616602453015
2023-11-10,2023-24,Ath Bilbao,Celta,4,3,H,21,13,12,5,7,2,2,2,0,0,1.67,3.8,5.0,7,0.5638651471984806,0.24780389363722696,0.18833095916429252
2023-11-11,2023-24,Vallecano,Girona,1,2,A,22,19,9,7,8,3,1,2,0,0,2.88,3.5,2.4,3,0.33081285444234404,0.2722117202268431,0.39697542533081287
2023-11-11,2023-24,Almeria,Sociedad,1,3,A,7,18,2,6,5,5,2,2,0,0,4.75,3.8,1.73,4,0.20017356089094587,0.25021695111368236,0.5496094879953717
2023-11-11,2023-24,Granada,Getafe,1,1,D,12,10,6,6,3,5,4,2,0,0,2.5,3.1,3.0,2,0.3788187372708758,0.3054989816700611,0.3156822810590631
2023-11-11,2023-24,Osasuna,Las Palmas,1,1,D,11,6,3,1,8,3,1,1,0,0,1.95,3.4,4.0,2,0.48519443453442745,0.27827327863003926,0.23653228683553335
2023-11-11,2023-24,Real Madrid,Valencia,5,1,H,16,10,7,4,4,4,1,3,0,0,1.33,5.5,8.5,6,0.7151598592626587,0.17293865687624294,0.11190148386109836
2023-11-12,2023-24,Barcelona,Alaves,2,1,H,11,8,6,1,2,1,2,1,0,0,1.25,6.0,11.0,3,0.7564469914040115,0.15759312320916904,0.08595988538681948
2023-11-12,2023-24,Sevilla,Betis,1,1,D,13,14,4,6,9,5,1,1,0,0,2.05,3.5,3.6,2,0.46400294605045106,0.27177315411526415,0.2642238998342846
2023-11-12,2023-24,Ath Madrid,Villarreal,3,1,H,25,11,10,7,6,3,0,2,0,0,1.36,5.5,7.5,4,0.6999830307144069,0.17308671304938064,0.12693025623621246
2023-11-24,2023-24,Alaves,Granada,3,1,H,8,11,5,4,6,2,1,3,0,0,1.7,3.6,5.0,4,0.5518087063151441,0.26057633353770693,0.187614960147149
2023-11-25,2023-24,Vallecano,Barcelona,1,1,D,10,15,4,4,1,4,3,4,0,0,5.25,4.0,1.65,2,0.18200620475698032,0.2388831437435367,0.5791106514994829
2023-11-25,2023-24,Valencia,Celta,0,0,D,8,13,0,1,5,7,3,2,0,0,2.2,3.25,3.5,0,0.4337464251668255,0.29361296472831266,0.27264061010486174
2023-11-25,2023-24,Getafe,Almeria,2,1,H,18,13,5,4,3,6,2,4,0,0,1.65,3.75,5.5,3,0.5747126436781609,0.2528735632183908,0.17241379310344826
2023-11-25,2023-24,Ath Madrid,Mallorca,1,0,H,20,8,3,1,7,3,0,0,0,0,1.33,5.0,9.5,1,0.7112375533428166,0.18918918918918923,0.09957325746799432
2023-11-26,2023-24,Betis,Las Palmas,1,0,H,12,15,6,4,7,6,1,2,0,0,1.7,3.75,5.25,1,0.5627009646302251,0.255091103965702,0.18220793140407288
2023-11-26,2023-24,Cadiz,Real Madrid,0,3,A,13,14,4,5,4,4,3,3,0,0,6.0,4.5,1.5,3,0.15789473684210528,0.2105263157894737,0.6315789473684211
2023-11-26,2023-24,Villarreal,Osasuna,3,1,H,10,15,3,7,2,4,0,0,0,0,2.15,3.5,3.3,4,0.44134505158578524,0.2711119602598395,0.28754298815437523
2023-11-26,2023-24,Sociedad,Sevilla,2,1,H,11,8,8,2,4,4,2,1,0,2,1.75,3.6,4.75,3,0.5392195506503745,0.2621206148994876,0.19865983445013796
2023-11-27,2023-24,Girona,Ath Bilbao,1,1,D,12,13,2,6,2,6,1,1,0,0,2.25,3.5,3.1,2,0.42217898832684825,0.2714007782101167,0.306420233463035
2023-11-29,2023-24,Mallorca,Cadiz,1,1,D,16,6,3,3,7,0,2,3,0,0,1.95,3.2,4.33,2,0.48550254909861773,0.29585311585697016,0.2186443350444121
2023-12-01,2023-24,Las Palmas,Getafe,2,0,H,11,12,6,4,4,4,0,5,0,1,2.38,2.9,3.4,2,0.39671682626538984,0.3255813953488372,0.27770177838577287
2023-12-02,2023-24,Osasuna,Sociedad,1,1,D,9,17,3,5,1,8,3,3,0,0,3.4,3.25,2.2,2,0.27842679127725856,0.29127725856697817,0.43029595015576316
2023-12-02,2023-24,Girona,Valencia,2,1,H,9,9,5,3,3,2,2,3,0,0,1.7,4.0,4.75,3,0.5608856088560886,0.23837638376383766,0.2007380073800738
2023-12-02,2023-24,Ath Bilbao,Vallecano,4,0,H,9,11,4,3,7,2,1,2,0,0,1.57,4.2,5.75,4,0.6072187370353144,0.2269841469393913,0.1657971160252945
2023-12-02,2023-24,Real Madrid,Granada,2,0,H,11,1,4,0,6,0,2,1,0,0,1.17,8.0,15.0,2,0.8168266285480907,0.11946089442515825,0.06371247702675106
2023-12-03,2023-24,Mallorca,Alaves,0,0,D,7,7,3,4,5,4,4,2,0,0,2.45,3.0,3.25,0,0.38902743142144636,0.31770573566084787,0.2932668329177058
2023-12-03,2023-24,Almeria,Betis,0,0,D,20,6,8,2,4,6,0,3,0,1,3.2,3.6,2.2,0,0.2990936555891239,0.26586102719033233,0.4350453172205438
2023-12-03,2023-24,Sevilla,Villarreal,1,1,D,18,5,4,4,8,4,3,2,0,0,2.0,3.6,3.6,2,0.47368421052631576,0.2631578947368421,0.2631578947368421
2023-12-03,2023-24,Barcelona,Ath Madrid,1,0,H,13,9,2,4,7,2,5,4,0,0,2.0,3.75,3.5,1,0.4751131221719458,0.2533936651583711,0.2714932126696833
2023-12-04,2023-24,Celta,Cadiz,1,1,D,26,2,7,1,12,1,1,6,0,1,1.57,3.8,6.5,2,0.6043404859191113,0.24968804286658017,0.14597147121430842
2023-12-08,2023-24,Getafe,Valencia,1,0,H,8,3,6,0,7,0,2,4,1,2,2.6,2.9,3.1,1,0.36559577063847093,0.3277755185034567,0.3066287108580724
2023-12-09,2023-24,Mallorca,Sevilla,1,0,H,6,19,3,5,4,12,2,2,0,0,2.75,3.1,2.75,1,0.3463687150837989,0.30726256983240224,0.3463687150837989
2023-12-09,2023-24,Villarreal,Sociedad,0,3,A,20,16,4,5,5,3,2,1,0,0,3.4,3.4,2.1,3,0.27631578947368424,0.27631578947368424,0.4473684210526316
2023-12-09,2023-24,Alaves,Las Palmas,0,1,A,19,9,5,2,12,3,3,4,0,0,2.1,3.0,4.2,1,0.4545454545454545,0.3181818181818181,0.22727272727272724
2023-12-09,2023-24,Betis,Real Madrid,1,1,D,14,12,6,2,8,6,2,1,0,0,4.2,3.8,1.8,2,0.225296442687747,0.24901185770750986,0.5256916996047432
2023-12-10,2023-24,Ath Madrid,Almeria,2,1,H,13,19,4,5,3,15,1,0,0,0,1.22,6.5,12.0,3,0.7755791985681615,0.14557024957740877,0.07885055185442974
2023-12-10,2023-24,Cadiz,Osasuna,1,1,D,12,13,5,5,2,4,1,2,0,0,2.9,3.1,2.55,2,0.32544256895841916,0.30444627418690823,0.3701111568546728
2023-12-10,2023-24,Barcelona,Girona,2,4,A,31,15,11,7,8,3,1,2,0,0,1.53,5.0,5.5,6,0.6312406748536669,0.19315964650522208,0.17559967864111098
2023-12-11,2023-24,Granada,Ath Bilbao,1,1,D,7,19,4,4,1,8,0,2,0,0,5.0,4.0,1.67,2,0.19069369112189552,0.2383671139023694,0.5709391949757351
2023-12-11,2023-24,Vallecano,Celta,0,0,D,17,4,4,2,8,1,3,0,0,0,2.45,3.1,3.1,0,0.3875,0.30625,0.30625
2023-12-15,2023-24,Osasuna,Vallecano,1,0,H,10,9,4,3,9,1,2,3,0,0,2.2,3.2,3.5,1,0.4317656129529684,0.2968388589051658,0.27139552814186585
2023-12-16,2023-24,Sevilla,Getafe,0,3,A,12,14,4,7,4,2,3,3,0,0,1.95,3.4,4.2,3,0.4907216494845361,0.28144329896907216,0.22783505154639172
2023-12-16,2023-24,Celta,Granada,1,0,H,11,7,4,2,7,1,6,2,1,0,1.67,4.0,5.0,1,0.5709391949757351,0.2383671139023694,0.19069369112189552
2023-12-16,2023-24,Ath Bilbao,Ath Madrid,2,0,H,16,7,7,3,3,7,0,1,0,0,2.45,3.3,2.9,2,0.3865105008077544,0.28695476575121165,0.32653473344103395
2023-12-16,2023-24,Valencia,Barcelona,1,1,D,11,16,4,8,4,6,1,2,0,0,5.0,3.8,1.67,2,0.18833095916429252,0.24780389363722696,0.5638651471984806
2023-12-17,2023-24,Las Palmas,Cadiz,1,1,D,7,13,2,5,4,6,1,3,0,0,1.91,3.3,4.33,2,0.49507489008152494,0.2865433454714281,0.2183817644470468
2023-12-17,2023-24,Real Madrid,Villarreal,4,1,H,22,3,9,1,11,0,2,3,0,0,1.29,6.0,9.0,5,0.7361963190184049,0.15828220858895706,0.10552147239263804
2023-12-17,2023-24,Sociedad,Betis,0,0,D,12,12,4,3,3,7,3,4,0,0,1.7,4.0,5.0,0,0.56657223796034,0.24079320113314445,0.19263456090651557
2023-12-17,2023-24,Almeria,Mallorca,0,0,D,7,20,1,2,4,4,2,1,0,0,2.7,3.2,2.7,0,0.3516483516483516,0.2967032967032967,0.3516483516483516
2023-12-18,2023-24,Girona,Alaves,3,0,H,9,12,4,2,3,2,0,1,0,0,1.53,4.0,6.5,3,0.6180910495661476,0.23641982645905146,0.1454891239748009
2023-12-19,2023-24,Vallecano,Valencia,0,1,A,7,8,1,3,8,1,1,5,0,1,2.2,3.2,3.5,1,0.4317656129529684,0.2968388589051658,0.27139552814186585
2023-12-19,2023-24,Ath Madrid,Getafe,3,3,D,8,29,4,9,1,12,3,3,1,0,1.45,4.33,7.5,6,0.6543619089837492,0.21912812194605918,0.12650996907019152
2023-12-19,2023-24,Granada,Sevilla,0,3,A,12,12,3,5,6,4,2,1,0,0,2.8,3.4,2.5,3,0.33972821742605913,0.2797761790567546,0.38049560351718625
2023-12-20,2023-24,Barcelona,Almeria,3,2,H,30,10,11,5,12,0,3,3,0,0,1.14,8.5,15.0,5,0.8263659342796034,0.11083025471514679,0.06280381100524984
2023-12-20,2023-24,Ath Bilbao,Las Palmas,1,0,H,19,5,10,1,5,2,1,3,0,0,1.36,5.0,7.0,1,0.6819953234606391,0.18550272798129386,0.13250194855806702
2023-12-20,2023-24,Villarreal,Celta,3,2,H,12,15,8,5,4,7,2,4,0,0,2.4,3.6,2.88,5,0.4000000000000001,0.2666666666666667,0.33333333333333337
2023-12-21,2023-24,Betis,Girona,1,1,D,21,12,4,4,7,6,2,2,0,0,2.8,3.5,2.38,2,0.3359683794466403,0.26877470355731226,0.3952569169960474
2023-12-21,2023-24,Cadiz,Sociedad,0,0,D,10,8,2,1,7,5,3,1,0,0,4.75,3.1,1.75,0,0.19060166886253843,0.2920509442248573,0.5173473869126043
2023-12-21,2023-24,Alaves,Real Madrid,0,1,A,8,9,2,4,3,3,3,1,0,1,5.75,4.0,1.53,1,0.16140304608689918,0.23201687874991758,0.6065800751631832
2023-12-21,2023-24,Mallorca,Osasuna,3,2,H,15,12,8,7,6,0,3,1,0,0,2.3,2.9,3.3,5,0.40159462861938733,0.3185060847671003,0.2798992866135124
2023-12-23,2023-24,Ath Madrid,Sevilla,1,0,H,12,8,4,2,6,5,7,3,1,0,1.53,4.33,5.75,1,0.6174990513369328,0.21819250543776147,0.1643084432253056
2024-01-02,2023-24,Valencia,Villarreal,3,1,H,11,8,8,4,4,3,2,5,0,0,2.05,3.5,3.6,4,0.46400294605045106,0.27177315411526415,0.2642238998342846
2024-01-02,2023-24,Getafe,Vallecano,0,2,A,5,12,0,8,2,3,6,3,2,0,2.38,3.0,3.3,2,0.39768618944323936,0.31549771029163654,0.28681610026512416
2024-01-02,2023-24,Sociedad,Alaves,1,1,D,16,7,6,2,6,4,4,4,1,0,1.6,3.75,6.5,2,0.5977927651747396,0.25505824647455555,0.1471489883507051
2024-01-03,2023-24,Granada,Cadiz,2,0,H,15,15,8,2,5,6,3,4,0,1,2.25,3.1,3.5,2,0.4221789883268483,0.3064202334630351,0.27140077821011677
2024-01-03,2023-24,Celta,Betis,2,1,H,19,14,6,3,8,7,0,2,0,0,2.4,3.3,3.0,3,0.3956834532374101,0.2877697841726619,0.31654676258992803
2024-01-03,2023-24,Real Madrid,Mallorca,1,0,H,17,7,5,0,5,4,2,3,0,0,1.2,6.5,15.0,1,0.7907542579075426,0.14598540145985403,0.0632603406326034
2024-01-03,2023-24,Girona,Ath Madrid,4,3,H,17,18,9,12,7,8,0,1,0,0,2.55,3.6,2.63,7,0.3734248358279596,0.26450925871147135,0.36206590546056916
2024-01-04,2023-24,Osasuna,Almeria,1,0,H,14,4,2,0,5,4,1,2,0,0,1.7,4.0,4.75,1,0.5608856088560886,0.23837638376383766,0.2007380073800738
2024-01-04,2023-24,Sevilla,Ath Bilbao,0,2,A,11,15,2,6,5,4,3,1,0,0,3.0,3.3,2.38,2,0.31549771029163654,0.28681610026512416,0.39768618944323936
2024-01-04,2023-24,Las Palmas,Barcelona,1,2,A,12,15,3,5,5,10,5,2,1,0,5.5,4.33,1.57,3,0.17320838460970087,0.2200106501970796,0.6067809651932196
2024-01-12,2023-24,Sevilla,Alaves,2,3,A,19,16,4,8,5,4,4,3,0,0,1.91,3.4,4.2,5,0.4959022086400889,0.2785803583831088,0.22551743297680232
2024-01-13,2023-24,Ath Bilbao,Sociedad,2,1,H,10,9,3,1,5,5,1,4,0,0,2.0,3.4,3.8,3,0.47291361639824303,0.2781844802342606,0.24890190336749632
2024-01-13,2023-24,Las Palmas,Villarreal,3,0,H,8,17,3,3,4,6,4,3,0,0,2.5,3.3,2.8,3,0.3772968558595345,0.2858309514087382,0.3368721927317272
2024-01-13,2023-24,Mallorca,Celta,1,1,D,17,6,6,2,10,1,4,1,0,0,2.5,3.1,3.0,2,0.3788187372708758,0.3054989816700611,0.3156822810590631
2024-01-13,2023-24,Betis,Granada,1,0,H,25,6,6,2,13,1,3,4,0,0,1.62,4.2,4.75,1,0.579116955499434,0.22337368283549597,0.1975093616650701
2024-01-14,2023-24,Cadiz,Valencia,1,4,A,10,9,2,5,3,1,4,2,0,0,2.88,3.0,2.7,5,0.33039647577092507,0.3171806167400881,0.35242290748898675
2024-01-14,2023-24,Almeria,Girona,0,0,D,20,5,3,1,4,3,4,4,0,1,4.5,4.0,1.7,0,0.20955315870570107,0.2357473035439137,0.5546995377503853
2024-01-19,2023-24,Alaves,Cadiz,1,0,H,13,9,3,1,4,4,0,4,0,0,1.7,3.5,5.75,1,0.5613668061366807,0.27266387726638774,0.16596931659693168
2024-01-20,2023-24,Vallecano,Las Palmas,0,2,A,16,10,3,5,12,0,3,1,1,0,1.85,3.3,4.5,2,0.5071721311475409,0.28432377049180324,0.2085040983606557
2024-01-20,2023-24,Villarreal,Mallorca,1,1,D,18,8,5,2,4,6,2,2,1,0,2.05,3.5,3.6,2,0.46400294605045106,0.27177315411526415,0.2642238998342846
2024-01-20,2023-24,Valencia,Ath Bilbao,1,0,H,6,6,1,3,4,2,0,3,0,0,3.3,3.3,2.25,1,0.28846153846153844,0.28846153846153844,0.423076923076923
2024-01-20,2023-24,Celta,Sociedad,0,1,A,6,6,2,2,6,3,1,2,0,0,3.25,3.0,2.4,1,0.2909090909090909,0.3151515151515151,0.393939393939394
2024-01-21,2023-24,Osasuna,Getafe,3,2,H,13,10,7,7,1,4,4,4,0,0,2.15,3.0,4.0,5,0.44362292051756,0.31792975970425136,0.23844731977818853
2024-01-21,2023-24,Real Madrid,Almeria,3,2,H,18,10,6,2,6,3,3,5,0,0,1.13,10.0,17.0,5,0.84783801306668,0.09580569547653485,0.0563562914567852
2024-01-21,2023-24,Betis,Barcelona,2,4,A,14,11,5,4,3,4,1,2,0,0,4.33,3.8,1.8,6,0.22002058672156458,0.2507076685537828,0.5292717447246527
